"id","r","g","b","h","s","v","color","SiO2_percent","Al2O3_percent","B2O3_percent","Li2O_percent","K2O_percent","Na2O_percent","KNaO_percent","BeO_percent","MgO_percent","CaO_percent","SrO_percent","BaO_percent","ZnO_percent","PbO_percent","P2O5_percent","F_percent","V2O5_percent","Cr2O3_percent","MnO_percent","MnO2_percent","FeO_percent","Fe2O3_percent","CoO_percent","NiO_percent","CuO_percent","Cu2O_percent","CdO_percent","TiO2_percent","ZrO_percent","ZrO2_percent","SnO2_percent","HfO2_percent","Nb2O5_percent","Ta2O5_percent","MoO3_percent","WO3_percent","OsO2_percent","IrO2_percent","PtO2_percent","Ag2O_percent","Au2O3_percent","GeO2_percent","As2O3_percent","Sb2O3_percent","Bi2O3_percent","SeO2_percent","La2O3_percent","CeO2_percent","PrO2_percent","Pr2O3_percent","Nd2O3_percent","U3O8_percent","Sm2O3_percent","Eu2O3_percent","Tb2O3_percent","Dy2O3_percent","Ho2O3_percent","Er2O3_percent","Tm2O3_percent","Yb2O3_percent","Lu2O3_percent","loi"
3244,128.00,0.00,128.00,,,,,57.82,11.69,0.64,0.00,5.53,1.67,7.20,0.00,0.08,7.68,0.00,0.00,2.35,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.73,2.23,0.00,0.00,0.00,0.00,0.00,2.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.93
3245,128.00,0.00,128.00,,,,,48.07,17.41,0.00,0.00,2.22,1.65,3.88,0.00,4.45,9.80,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.46,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.37
3246,64.00,71.00,128.00,,,,,50.71,15.40,0.00,0.00,5.25,1.99,7.24,0.00,0.04,11.27,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,2.18,0.30,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.64
3248,73.00,54.00,173.00,,,,,58.06,10.75,0.00,0.00,4.34,1.27,5.61,0.00,0.08,9.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.13,0.00,0.00,0.00,0.00,0.00,3.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.13
3251,235.00,245.00,49.00,,,,,40.15,13.69,0.00,0.00,9.41,0.00,9.41,0.00,2.47,9.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43
3252,194.00,194.00,194.00,,,,,55.33,13.80,0.00,0.00,2.81,0.83,3.64,0.00,3.21,5.73,0.00,0.00,4.54,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,4.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.58
3253,199.00,141.00,54.00,,,,,44.75,13.44,0.00,0.00,4.17,1.63,5.80,0.00,0.06,10.82,0.00,0.00,3.25,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,6.83,0.00,0.00,0.00,0.00,0.00,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.66
3254,209.00,204.00,54.00,,,,,51.92,10.77,0.00,0.00,3.02,0.90,3.92,0.00,3.30,10.73,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.16
3255,216.00,242.00,48.00,,,,,35.33,15.63,0.00,0.00,2.27,0.68,2.95,0.00,6.10,15.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.65
3258,167.00,148.00,224.00,,,,,56.94,10.85,0.00,0.00,4.43,1.32,5.76,0.00,0.00,10.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.31
3259,128.00,0.00,128.00,,,,,60.05,9.54,3.23,0.00,7.00,0.48,7.49,0.00,6.47,4.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.23,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.51
3261,185.00,95.00,207.00,,,,,51.65,16.37,0.00,0.00,1.91,3.17,5.09,0.00,4.14,8.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.45
3282,210.00,210.00,245.00,,,,,46.84,16.49,0.00,0.00,4.89,1.46,6.36,0.00,4.25,6.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00
3285,105.00,62.00,33.00,,,,,61.86,11.33,0.00,0.00,1.76,1.32,3.09,0.00,0.98,8.06,0.00,0.00,0.95,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,4.69,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.86
3286,105.00,62.00,33.00,,,,,57.99,10.62,0.00,0.00,1.65,1.24,2.89,0.00,0.92,7.55,0.00,0.00,0.89,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,7.79,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.48
3289,55.00,43.00,194.00,,,,,51.82,9.99,1.67,0.00,4.91,1.68,6.59,0.00,1.44,7.66,0.00,0.00,3.73,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.64,0.00,1.31,0.00,0.00,3.06,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.01
3290,43.00,194.00,189.00,,,,,52.35,10.10,1.69,0.00,4.96,1.70,6.66,0.00,1.45,7.74,0.00,0.00,3.77,0.00,6.3e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,1.32,0.00,0.00,3.10,0.00,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.73
3291,219.00,235.00,115.00,,,,,51.32,9.90,1.66,0.00,4.86,1.66,6.53,0.00,1.42,7.59,0.00,0.00,3.70,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.61,0.00,0.00,5.76,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.18
3292,235.00,112.00,235.00,,,,,47.94,9.25,1.55,0.00,4.54,1.55,6.10,0.00,1.33,7.09,0.00,0.00,3.45,0.00,5.8e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.57,0.00,0.00,2.83,0.00,0.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.64
3293,81.00,184.00,107.00,,,,,51.85,10.00,1.67,0.00,4.91,1.68,6.60,0.00,1.44,7.66,0.00,0.00,3.73,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.06,0.00,0.00,0.62,0.00,0.00,3.07,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.36
3308,102.00,38.00,16.00,,,,,58.78,9.09,0.00,0.00,3.57,1.11,4.68,0.00,2.21,8.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.22,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.55
3309,102.00,38.00,16.00,,,,,55.21,7.46,0.00,0.00,3.89,1.22,5.11,0.00,1.13,6.45,0.00,0.00,5.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.20,0.00,0.00,0.00,0.00,0.00,4.1e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.15
3310,102.00,38.00,16.00,,,,,61.52,8.86,0.00,0.00,3.77,1.18,4.95,0.00,1.46,7.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.05,0.00,0.00,0.00,0.00,0.00,4.0e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.55
3311,102.00,38.00,16.00,,,,,56.32,10.33,0.00,0.00,4.42,1.38,5.81,0.00,1.69,8.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.06,0.00,0.00,0.00,0.00,0.00,4.7e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.89
3312,102.00,38.00,16.00,,,,,58.70,8.73,0.00,0.00,3.55,1.12,4.67,0.00,2.06,8.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.76,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54
3315,255.00,0.00,0.00,,,,,48.37,9.33,1.56,0.00,4.58,1.57,6.15,0.00,1.34,7.15,0.00,0.00,3.48,0.00,5.8e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.38
3316,255.00,247.00,0.00,,,,,48.37,9.33,1.56,0.00,4.58,1.57,6.15,0.00,1.34,7.15,0.00,0.00,3.48,0.00,5.8e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,2.86,0.00,0.00,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.38
3317,0.00,255.00,21.00,,,,,51.32,9.90,1.66,0.00,4.86,1.66,6.53,0.00,1.42,7.59,0.00,0.00,3.70,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,3.02,0.61,0.00,0.00,3.03,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.18
3318,89.00,39.00,27.00,,,,,51.95,10.02,1.68,0.00,4.92,1.68,6.61,0.00,1.44,7.68,0.00,0.00,3.74,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.06,0.48,0.00,0.00,0.00,0.00,3.07,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.32
3319,89.00,39.00,27.00,,,,,52.38,10.10,1.69,0.00,4.96,1.70,6.66,0.00,1.45,7.74,0.00,0.00,3.77,0.00,6.3e-03,0.00,0.00,1.02,0.00,0.00,0.00,0.13,0.00,0.00,0.62,0.00,0.00,3.10,0.00,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.34
3320,27.00,89.00,42.00,,,,,54.02,10.42,1.74,0.00,5.12,1.75,6.87,0.00,1.50,7.99,0.00,0.00,3.89,0.00,6.5e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,1.36,0.00,0.00,0.01,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00
3321,27.00,89.00,42.00,,,,,47.47,9.16,1.53,0.00,4.50,1.54,6.04,0.00,1.32,7.02,0.00,0.00,3.42,0.00,5.7e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,1.20,0.00,0.00,2.81,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.91
3322,67.00,27.00,89.00,,,,,47.47,9.16,1.53,0.00,4.50,1.54,6.04,0.00,1.32,7.02,0.00,0.00,3.42,0.00,5.7e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,1.20,0.00,0.00,2.81,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.91
3323,242.00,242.00,242.00,,,,,48.47,18.93,0.00,0.00,4.91,1.54,6.45,0.00,4.08,7.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,5.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.91
3324,242.00,242.00,242.00,,,,,45.00,17.57,0.00,0.00,4.56,1.43,5.99,0.00,5.26,9.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,4.8e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.30
3326,242.00,242.00,242.00,,,,,46.88,18.31,0.00,0.00,4.75,1.49,6.24,0.00,4.93,8.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,5.0e-03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.06
3337,48.00,89.00,27.00,,,,,51.82,9.99,1.67,0.00,4.91,1.68,6.59,0.00,1.44,7.66,0.00,0.00,3.73,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,1.09,0.00,0.00,1.31,0.00,0.00,3.06,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.69
3338,86.00,50.00,179.00,,,,,51.30,9.89,1.66,0.00,4.86,1.66,6.53,0.00,1.42,7.58,0.00,0.00,3.69,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,1.29,0.00,0.00,3.03,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.65
3339,86.00,50.00,179.00,,,,,50.79,9.79,1.64,0.00,4.81,1.65,6.46,0.00,1.41,7.51,0.00,0.00,3.66,0.00,6.1e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.97,0.00,0.00,1.28,0.00,0.00,3.00,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.61
3340,105.00,30.00,39.00,,,,,50.29,9.70,1.62,0.00,4.76,1.63,6.40,0.00,1.40,7.43,0.00,0.00,3.62,0.00,6.0e-03,0.00,0.00,0.00,0.00,0.00,0.00,3.87,0.00,0.00,1.27,0.00,0.00,2.97,0.00,0.00,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.58
3341,105.00,30.00,39.00,,,,,49.79,9.60,1.61,0.00,4.72,1.61,6.33,0.00,1.38,7.36,0.00,0.00,3.58,0.00,6.0e-03,0.00,0.00,0.00,0.00,0.00,0.00,4.77,0.00,0.00,1.25,0.00,0.00,2.94,0.00,0.00,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54
3342,105.00,30.00,39.00,,,,,51.82,9.99,1.67,0.00,4.91,1.68,6.59,0.00,1.44,7.66,0.00,0.00,3.73,0.00,6.2e-03,0.00,0.00,1.01,0.00,0.00,0.00,0.12,0.00,0.00,1.31,0.00,0.00,3.06,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.64
3343,29.00,105.00,33.00,,,,,51.30,9.89,1.66,0.00,4.86,1.66,6.53,0.00,1.42,7.58,0.00,0.00,3.69,0.00,6.2e-03,0.00,0.00,2.01,0.00,0.00,0.00,0.12,0.00,0.00,1.29,0.00,0.00,3.03,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.55
3344,29.00,105.00,33.00,,,,,50.79,9.79,1.64,0.00,4.81,1.65,6.46,0.00,1.41,7.51,0.00,0.00,3.66,0.00,6.1e-03,0.00,0.00,2.99,0.00,0.00,0.00,0.12,0.00,0.00,1.28,0.00,0.00,3.00,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.46
3345,29.00,105.00,33.00,,,,,50.29,9.70,1.62,0.00,4.76,1.63,6.40,0.00,1.40,7.43,0.00,0.00,3.62,0.00,6.0e-03,0.00,0.00,3.95,0.00,0.00,0.00,0.12,0.00,0.00,1.27,0.00,0.00,2.97,0.00,0.00,2.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.38
3346,29.00,105.00,33.00,,,,,49.79,9.60,1.61,0.00,4.72,1.61,6.33,0.00,1.38,7.36,0.00,0.00,3.58,0.00,6.0e-03,0.00,0.00,4.89,0.00,0.00,0.00,0.12,0.00,0.00,1.25,0.00,0.00,2.94,0.00,0.00,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.30
3347,41.00,28.00,105.00,,,,,52.09,10.05,1.68,0.00,4.93,1.69,6.63,0.00,1.45,7.70,0.00,0.00,3.75,0.00,6.3e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.07,0.32,0.00,0.00,0.00,0.00,3.08,0.00,0.00,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.24
3348,41.00,28.00,105.00,,,,,51.82,9.99,1.67,0.00,4.91,1.68,6.59,0.00,1.44,7.66,0.00,0.00,3.73,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.06,0.64,0.00,0.00,0.00,0.00,3.06,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.39
3349,41.00,28.00,105.00,,,,,51.56,9.94,1.66,0.00,4.88,1.67,6.56,0.00,1.43,7.62,0.00,0.00,3.71,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.05,0.95,0.00,0.00,0.00,0.00,3.05,0.00,0.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.53
3350,41.00,28.00,105.00,,,,,51.30,9.89,1.66,0.00,4.86,1.66,6.53,0.00,1.42,7.58,0.00,0.00,3.69,0.00,6.2e-03,0.00,0.00,0.00,0.00,0.00,0.00,2.04,1.26,0.00,0.00,0.00,0.00,3.03,0.00,0.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.68
